ENST00000508784 0.995643670869994
ENST00000356819 0.981838430502608
ENST00000521555 0.980816450788308
ENST00000228644 0.972254664176434
ENST00000451672 0.971051242741436
ENST00000604624 0.969132506096337
ENST00000398015 0.961438367541932
ENST00000263846 0.960755319051188
ENST00000339077 0.956677306987332
ENST00000264433 0.948105996206388
ENST00000332160 0.948069416315497
ENST00000259467 0.935511225574057
ENST00000401957 0.933351657839244
ENST00000286437 0.929357471051326
ENST00000415077 0.926977715267029
ENST00000361367 0.926161237994555
ENST00000609684 0.925635698966067
ENST00000415039 0.924786231216342
ENST00000290524 0.918982849245264
ENST00000265431 0.91660541159612
ENST00000463058 0.916599499884449
ENST00000382020 0.913809923103729
ENST00000529876 0.913654760216716
ENST00000304987 0.910860002173212
ENST00000455601 0.910426957503266
ENST00000460750 0.90654774647799
ENST00000299413 0.905405663330849
ENST00000453386 0.898461230618232
ENST00000371817 0.896859277620046
ENST00000446231 0.895288769631024
ENST00000319080 0.894125527251739
ENST00000328041 0.888496139076393
ENST00000563944 0.885532195899285
ENST00000570760 0.885163138636753
ENST00000563638 0.883543966805984
ENST00000441123 0.882209368219363
ENST00000370067 0.881192776243456
ENST00000407847 0.879866452484329
ENST00000380338 0.879612909033104
ENST00000372735 0.878728913010795
ENST00000354371 0.876857645827242
ENST00000437808 0.876689801926535
ENST00000619501 0.876446283823426
ENST00000521169 0.875771366824084
ENST00000367875 0.875475688436806
ENST00000575332 0.875211835104122
ENST00000343110 0.874235307409376
ENST00000378785 0.872918139185946
ENST00000275525 0.872110079433835
ENST00000406451 0.871376337510194
ENST00000514049 0.869518264331465
ENST00000415083 0.863201174192261
ENST00000455783 0.861773557174681
ENST00000472091 0.858815830761125
ENST00000216445 0.858566367419919
ENST00000444294 0.857108962315045
ENST00000588814 0.85513947750769
ENST00000613307 0.853995926031387
ENST00000406785 0.853809751693286
ENST00000590947 0.851648769004265
ENST00000376403 0.849692898061645
ENST00000297029 0.848790876776705
ENST00000469154 0.847337806644031
ENST00000609713 0.846015797192312
ENST00000330430 0.845231885827237
ENST00000370978 0.845160662163081
ENST00000343735 0.845058238859339
ENST00000432404 0.844389317561977
ENST00000379361 0.843615057265667
ENST00000255977 0.843004315002253
ENST00000270812 0.842666202430801
ENST00000526457 0.842239070391983
ENST00000396037 0.841072040814021
ENST00000547878 0.840411695522195
ENST00000543468 0.840221634493221
ENST00000458362 0.838927931858879
ENST00000336278 0.838366539474592
ENST00000467111 0.837689560695684
ENST00000369583 0.837148465575163
ENST00000553915 0.834729801700275
ENST00000377931 0.833351267279895
ENST00000620918 0.833229539702517
ENST00000614894 0.832933740798194
ENST00000561965 0.832636721353323
ENST00000519937 0.83196758599583
ENST00000482951 0.831950570944644
ENST00000298125 0.831868965291449
ENST00000434815 0.831386420624074
ENST00000377930 0.831218912393767
ENST00000452123 0.830674204159681
ENST00000528063 0.829923631252538
ENST00000389698 0.827566200740929
ENST00000260364 0.827285302588236
ENST00000295900 0.826357565586414
ENST00000394855 0.825184576240468
ENST00000462193 0.82364610963558
ENST00000374553 0.820400885563815
ENST00000509633 0.819935752144906
ENST00000307897 0.819895240446656
ENST00000341656 0.819586323292381
ENST00000319374 0.81932118181662
ENST00000371019 0.818898491288021
ENST00000309007 0.817687615417185
ENST00000360647 0.817144903707722
ENST00000553289 0.817105119425328
ENST00000252338 0.814446834736501
ENST00000355016 0.811267983397703
ENST00000483468 0.811010129453203
ENST00000505939 0.809418081601011
ENST00000270112 0.80718217313384
ENST00000534480 0.806217414583522
ENST00000297071 0.805001180487667
ENST00000585583 0.804637717669861
ENST00000216554 0.803226184111502
ENST00000271588 0.802762896452392
ENST00000265362 0.801707938731968
ENST00000539302 0.801291460686178
ENST00000515535 0.801231463444774
ENST00000282077 0.800836781844136
ENST00000350902 0.79988579520043
ENST00000555247 0.799716707849697
ENST00000398000 0.799522092940391
ENST00000470195 0.799520985683707
ENST00000608872 0.798990087065394
ENST00000313050 0.79821631374624
ENST00000367882 0.797552320841262
ENST00000553645 0.796455186009154
ENST00000308618 0.795659667799532
ENST00000621003 0.795514426115413
ENST00000391854 0.794847365763251
ENST00000550418 0.794296017424273
ENST00000436674 0.79232881765955
ENST00000548310 0.791769915073087
ENST00000328853 0.791685732618855
ENST00000497876 0.791240889206316
ENST00000412285 0.791193610816863
ENST00000514561 0.790949240250095
ENST00000447788 0.789854472192958
ENST00000594996 0.788610567986455
ENST00000510089 0.787913400568786
ENST00000373189 0.786086504580274
ENST00000331327 0.784587641751261
ENST00000267116 0.783852497822606
ENST00000450814 0.783757830744476
ENST00000538168 0.783613968663204
ENST00000334241 0.783475255621267
ENST00000307635 0.783150274426254
ENST00000610811 0.782373055203211
ENST00000371927 0.781186995184939
ENST00000308022 0.780383024505539
ENST00000593731 0.780225316433957
ENST00000438651 0.779068271761795
ENST00000522591 0.779067721079726
ENST00000369516 0.778072696710069
ENST00000563093 0.777757851802584
ENST00000341998 0.776662786710951
ENST00000263923 0.775114035603917
ENST00000487099 0.775017616889193
ENST00000264658 0.774021957231263
