ENST00000343508 0.945321532473525
ENST00000546721 0.940058927829797
ENST00000443968 0.939063588926877
ENST00000505676 0.927001957741957
ENST00000279024 0.918880737529327
ENST00000369754 0.915091641913686
ENST00000423675 0.910352739083722
ENST00000341462 0.90810748147985
ENST00000441989 0.897048783070566
ENST00000438105 0.882608373961668
ENST00000534820 0.87974186611523
ENST00000368262 0.875030328940594
ENST00000262094 0.870791417130899
ENST00000616321 0.869010596594707
ENST00000547765 0.867484587746084
ENST00000526026 0.86490344796119
ENST00000422514 0.86109420701514
ENST00000372126 0.858841535192794
ENST00000562362 0.857223995263895
ENST00000569771 0.855700700682169
ENST00000531975 0.853179328967248
ENST00000282588 0.850410405599619
ENST00000501599 0.84789324680514
ENST00000426861 0.847893035005051
ENST00000573034 0.845621048659485
ENST00000426654 0.843748042941266
ENST00000510659 0.841602243770971
ENST00000474964 0.835388005905121
ENST00000615636 0.834916877629218
ENST00000355257 0.833109006951164
ENST00000379565 0.832391163219549
ENST00000356661 0.831874017603913
ENST00000537064 0.830728057893441
ENST00000300289 0.829113407785367
ENST00000264444 0.828928851670485
ENST00000582913 0.828652847460661
ENST00000318325 0.828155658995323
ENST00000262238 0.828103786166791
ENST00000254271 0.825299302388189
ENST00000330701 0.824132290540049
ENST00000216484 0.820984562644484
ENST00000420627 0.816588965920139
ENST00000223210 0.815850667261107
ENST00000303562 0.815681662947024
ENST00000622561 0.813806482717315
ENST00000475298 0.811152525185003
ENST00000632537 0.810020189901029
ENST00000479862 0.808222300394059
ENST00000538489 0.804800171702037
ENST00000535508 0.801749904048718
ENST00000594335 0.801274569058857
ENST00000499810 0.801091681533802
ENST00000635628 0.799483448334058
ENST00000317568 0.798646883854343
ENST00000327739 0.796951709361974
ENST00000371564 0.795587302232248
ENST00000389562 0.79507910866595
ENST00000374553 0.792309635982178
ENST00000566961 0.788448079300156
ENST00000373036 0.787190937374238
ENST00000356990 0.783340580156502
ENST00000504875 0.781896472235176
ENST00000635671 0.775397212510107
ENST00000395878 0.773875743669103
ENST00000357916 0.773754534675298
ENST00000254480 0.773559130452812
ENST00000438121 0.772788042087448
ENST00000460265 0.771903294312177
ENST00000560928 0.769769206322762
ENST00000380110 0.769646755113328
ENST00000305943 0.768847974477021
ENST00000308641 0.768549353798838
ENST00000406334 0.768365168766716
ENST00000576381 0.767111246585279
ENST00000398824 0.766941951719612
ENST00000525166 0.762001366841809
ENST00000610811 0.761183584891517
ENST00000399481 0.759764685449103
ENST00000507439 0.758498724507335
ENST00000464684 0.757753796482001
ENST00000471390 0.757153949101269
ENST00000539726 0.75661839656967
ENST00000522208 0.756329664725583
ENST00000506526 0.756301061297007
ENST00000602719 0.7546656590466
ENST00000376351 0.754263389010462
ENST00000465611 0.752792962840931
ENST00000396923 0.75258347894311
ENST00000572252 0.752030547592114
ENST00000380361 0.751578671842459
ENST00000395366 0.75040182903917
ENST00000458420 0.750248310197213
ENST00000571587 0.748736635291763
ENST00000324453 0.748292421588875
ENST00000522363 0.744631147007845
ENST00000394480 0.744315560438769
ENST00000429078 0.743927890410608
ENST00000415485 0.743444747635702
ENST00000448382 0.738448664947126
ENST00000405786 0.736890675470204
ENST00000497019 0.736254553439847
ENST00000515059 0.735587186136693
ENST00000617204 0.733878113225759
ENST00000259154 0.73171945212994
ENST00000273183 0.730103039959017
ENST00000541475 0.729611812439344
ENST00000194672 0.728945089090467
ENST00000541960 0.728835853395591
ENST00000264377 0.728132758136171
ENST00000288599 0.727738250052267
ENST00000396625 0.726455136147011
ENST00000510734 0.726192089786472
ENST00000370093 0.724423110092988
ENST00000216122 0.723742418968504
ENST00000311371 0.723266002276715
ENST00000286437 0.722710399510428
ENST00000521621 0.722222084866336
ENST00000409299 0.721923365562373
ENST00000393077 0.721201338780527
ENST00000590722 0.720665531277596
ENST00000372007 0.720515631623196
ENST00000322002 0.720366965556067
ENST00000454189 0.719047444592892
ENST00000381883 0.718859077858106
ENST00000543362 0.716958481370776
ENST00000219400 0.71597026048384
ENST00000206249 0.712411218510855
ENST00000485198 0.712016635479089
ENST00000551544 0.709510911989796
ENST00000470360 0.708948897901737
ENST00000452556 0.708872185387558
ENST00000343735 0.708657789737199
ENST00000419548 0.708604060259495
ENST00000438393 0.706616280124299
ENST00000293968 0.703494031701252
ENST00000504487 0.70291558543126
ENST00000342571 0.701701153644311
ENST00000330287 0.700768315176111
